hike_name,Field1_links,difficulty,distance,elevation,URL,latitude,longitude,drive_time
Cooper Mountain Loop Hike,https://www.oregonhikers.org/field_guide/Cooper_Mountain_Loop_Hike,Easy,3.1 miles,300 feet,https://www.oregonhikers.org/field_guide/Kemmer_Road_Trailhead,Latitude: 45.452650,Longitude: -122.870767,25 minutes
Cooper Ridge-South Beach Loop Hike,https://www.oregonhikers.org/field_guide/Cooper_Ridge-South_Beach_Loop_Hike,Easy,3.3 miles,70 feet,https://www.oregonhikers.org/field_guide/South_Beach_Trailhead,Latitude: 44.60116,Longitude: -124.06495,140 minutes
Corvallis Riverfront Hike,https://www.oregonhikers.org/field_guide/Corvallis_Riverfront_Hike,Easy,2.2 miles,20 feet,https://www.oregonhikers.org/field_guide/North_Riverfront_Trailhead,Latitude: 44.5681,Longitude: -123.2565,85 minutes
Cougar Trails Loop Hike,https://www.oregonhikers.org/field_guide/Cougar_Trails_Loop_Hike,Easy,2.6 miles,230 feet,https://www.oregonhikers.org/field_guide/WSU_Gray_Lot_Trailhead,Latitude: 45.7318,Longitude: -122.6321,25 minutes
Cougar Valley Hike,https://www.oregonhikers.org/field_guide/Cougar_Valley_Hike,Easy,4.6 miles,855 feet,https://www.oregonhikers.org/field_guide/Cougar_Valley_Trailhead,Latitude: 45.71335,Longitude: -123.76176,110 minutes
Council Crest Hike,https://www.oregonhikers.org/field_guide/Council_Crest_Hike,Easy,3.3 miles,820 feet,https://www.oregonhikers.org/field_guide/Marquam_Nature_Park_Shelter_Trailhead,Latitude: 45.50287,Longitude: -122.69169,10 minutes
Cox Creek to Talking Waters Hike,https://www.oregonhikers.org/field_guide/Cox_Creek_to_Talking_Waters_Hike,Easy,2.8 miles,50 feet,https://www.oregonhikers.org/field_guide/Waverly_Lake_Trailhead,Latitude: 44.6415,Longitude: -123.0671,60 minutes
Crescent Beach Hike,https://www.oregonhikers.org/field_guide/Crescent_Beach_Hike,Easy,3.6 miles,310 feet,https://www.oregonhikers.org/field_guide/Ecola_State_Park_Trailhead,Latitude: 45.9195,Longitude: -123.9735,95 minutes
Croisan Creek Hike,https://www.oregonhikers.org/field_guide/Croisan_Creek_Hike,Easy,4.5 miles,650 feet,https://www.oregonhikers.org/field_guide/Skyline_Natural_Area_Trailhead,Latitude: 44.8845,Longitude: -123.0801,55 minutes
Crystal Springs-Reed Canyon Hike,https://www.oregonhikers.org/field_guide/Crystal_Springs-Reed_Canyon_Hike,Easy,2.4 miles,145 feet,https://www.oregonhikers.org/field_guide/Crystal_Springs_Trailhead,Latitude: 45.48013,Longitude: -122.63543,10 minutes
Cullaby Lake Loop Hike,https://www.oregonhikers.org/field_guide/Cullaby_Lake_Loop_Hike,Easy,1.5 miles,30 feet,https://www.oregonhikers.org/field_guide/Cullaby_Lake_Trailhead,Latitude: 46.0856,Longitude: -123.9084,105 minutes
Curly Creek Falls Hike,https://www.oregonhikers.org/field_guide/Curly_Creek_Falls_Hike,Easy,0.4 miles,10 feet,https://www.oregonhikers.org/field_guide/Curly_Creek_Falls_Trailhead,Latitude: 46.0607,Longitude: -121.9728,105 minutes
Cutler City Wetlands Loop Hike,https://www.oregonhikers.org/field_guide/Cutler_City_Wetlands_Loop_Hike,Easy,0.8 miles,5 feet,https://www.oregonhikers.org/field_guide/Cutler_City_Wetlands_Trailhead,Latitude: 44.9184,Longitude: -124.0131,110 minutes
Dabney Loop Hike,https://www.oregonhikers.org/field_guide/Dabney_Loop_Hike,Easy,2.3 miles,90 feet,https://www.oregonhikers.org/field_guide/Dabney_Lower_Trailhead,Latitude: 45.5168,Longitude: -122.3556,30 minutes
Dark Lake Add-on Hike,https://www.oregonhikers.org/field_guide/Dark_Lake_Add-on_Hike,Easy,2 miles,250 feet,https://www.oregonhikers.org/field_guide/Olallie_Lake-Long_Lake_Trail_Junction,Latitude: 44.80352,Longitude: -121.77587,165 minutes
Depoe Bay Hike,https://www.oregonhikers.org/field_guide/Depoe_Bay_Hike,Easy,2.2 miles,60 feet,https://www.oregonhikers.org/field_guide/Depoe_Bay_Trailhead,Latitude: 44.8105,Longitude: -124.0622,115 minutes
Devils Punchbowl Hike,https://www.oregonhikers.org/field_guide/Devils_Punchbowl_Hike,Easy,1.8 miles,100 feet,https://www.oregonhikers.org/field_guide/Devils_Punchbowl_Trailhead,Latitude: 44.74753,Longitude: -124.06214,130 minutes
Diamond Creek Falls Loop Hike,https://www.oregonhikers.org/field_guide/Diamond_Creek_Falls_Loop_Hike,Easy,3.7 miles,450 feet,https://www.oregonhikers.org/field_guide/Salt_Creek_Falls_Trailhead,Latitude: 43.61196,Longitude: -122.12781,175 minutes
Dogwood-Wild Cherry Loop Hike,https://www.oregonhikers.org/field_guide/Dogwood-Wild_Cherry_Loop_Hike,Easy,2.6 miles,500 feet,https://www.oregonhikers.org/field_guide/Northwest_53rd_Trailhead,Latitude: 45.53838,Longitude: -122.73407,15 minutes
Dorris Ranch Loop Hike,https://www.oregonhikers.org/field_guide/Dorris_Ranch_Loop_Hike,Easy,2.4 miles,60 feet,https://www.oregonhikers.org/field_guide/Middle_Fork_Path_Trailhead,Latitude: 44.0336,Longitude: -123.0184,110 minutes
Dry Canyon Loop Hike,https://www.oregonhikers.org/field_guide/Dry_Canyon_Loop_Hike,Easy,4.8 miles,80 feet,https://www.oregonhikers.org/field_guide/Dry_Canyon_North_Trailhead,Latitude: 44.3022,Longitude: -121.1902,3 hours
Dry Creek Falls Hike,https://www.oregonhikers.org/field_guide/Dry_Creek_Falls_Hike,Easy,4.4 miles,725 feet,https://www.oregonhikers.org/field_guide/Bridge_of_the_Gods_Trailhead,Latitude: 45.66254,Longitude: -121.89637,45 minutes
Duncan Creek Hike,https://www.oregonhikers.org/field_guide/Duncan_Creek_Hike,Moderate,4.3 miles,"1,100 feet",https://www.oregonhikers.org/field_guide/Duncan_Creek_Trailhead,Latitude: 45.63603,Longitude: -122.08526,55 minutes
E.E. Wilson Loop Hike,https://www.oregonhikers.org/field_guide/E.E._Wilson_Loop_Hike,Easy,1.2 miles,20 feet,https://www.oregonhikers.org/field_guide/Camp_Adair_Trailhead,Latitude: 44.6995,Longitude: -123.2086,90 minutes
Eagle Creek Overlook Hike,https://www.oregonhikers.org/field_guide/Eagle_Creek_Overlook_Hike,Easy,0.6 miles,175 feet,https://www.oregonhikers.org/field_guide/Eagle_Creek_Overlook_Trailhead,Latitude: 45.6411,Longitude: -121.9317,50 minutes
Eagle Creek to High Bridge Hike,https://www.oregonhikers.org/field_guide/Eagle_Creek_to_High_Bridge_Hike,Easy,6.4 miles,840 feet,https://www.oregonhikers.org/field_guide/Eagle_Creek_Trailhead,Latitude: 45.63653,Longitude: -121.91947,45 minutes
Eagle Creek to Punch Bowl Falls Hike,https://www.oregonhikers.org/field_guide/Eagle_Creek_to_Punch_Bowl_Falls_Hike,Easy,3.8 miles,500 feet,https://www.oregonhikers.org/field_guide/Eagle_Creek_Trailhead,Latitude: 45.63653,Longitude: -121.91947,45 minutes
Eagle Fern Loop Hike,https://www.oregonhikers.org/field_guide/Eagle_Fern_Loop_Hike,Easy,3.4 miles,645 feet,https://www.oregonhikers.org/field_guide/Eagle_Fern_Trailhead,Latitude: 45.3238,Longitude: -122.2885,45 minutes
Eagles Rest Hike,https://www.oregonhikers.org/field_guide/Eagles_Rest_Hike,Easy,4.6 miles,"1,400 feet",https://www.oregonhikers.org/field_guide/Eagles_Rest_Lower_Trailhead,Latitude: 43.8399,Longitude: -122.7122,2.3 hours
EasyCLIMB Loop Hike,https://www.oregonhikers.org/field_guide/EasyCLIMB_Loop_Hike,Easy,2.8 miles,170 feet,https://www.oregonhikers.org/field_guide/EasyCLIMB_Trailhead,Latitude: 45.6866,Longitude: -121.8546,55 minutes
Echo Basin Hike,https://www.oregonhikers.org/field_guide/Echo_Basin_Hike,Easy,2 miles,400 feet,https://www.oregonhikers.org/field_guide/Echo_Basin_Trailhead,Latitude: 44.4129,Longitude: -122.0854,2.5 hours
Echo Meadows Hike,https://www.oregonhikers.org/field_guide/Echo_Meadows_Hike,Easy,1.4 miles,70 feet,https://www.oregonhikers.org/field_guide/Echo_Meadows_Trailhead,Latitude: 45.72004,Longitude: -119.30938,3 hours
Ecola Creek Forest Loop Hike,https://www.oregonhikers.org/field_guide/Ecola_Creek_Forest_Loop_Hike,Easy,3.1 miles,445 feet,https://www.oregonhikers.org/field_guide/Ecola_Creek_Trailhead,Latitude: 45.8874,Longitude: -123.9499,90 minutes
Elijah Bristow Loop Hike,https://www.oregonhikers.org/field_guide/Elijah_Bristow_Loop_Hike,Easy,5.1 miles,20 feet,https://www.oregonhikers.org/field_guide/Lost_Creek_Trailhead_(Elijah_Bristow),Latitude: 43.9398,Longitude: -122.8432,2 hours
Elk Lake Add-on Hike,https://www.oregonhikers.org/field_guide/Elk_Lake_Add-on_Hike,Easy,0.8 miles,110 feet,https://www.oregonhikers.org/field_guide/Pacific_Crest-Elk_Lake_Trail_Junction,Latitude: 46.01761,Longitude: -121.78834,2 hours
Elk Lake Creek Hike,https://www.oregonhikers.org/field_guide/Elk_Lake_Creek_Hike,Easy,4.4 miles,400 feet,https://www.oregonhikers.org/field_guide/Elk_Lake_Creek_Trail_Northern_Trailhead,Latitude: 44.89300,Longitude: -122.00741,105 minutes
Elk Rock Island Hike,https://www.oregonhikers.org/field_guide/Elk_Rock_Island_Hike,Easy,1.3 miles,130 feet,https://www.oregonhikers.org/field_guide/Spring_Park_Trailhead,Latitude: 45.4345,Longitude: -122.6440,15 minutes
Ellen Davis Trail Hike,https://www.oregonhikers.org/field_guide/Ellen_Davis_Trail_Hike,Easy,5.2 miles,420 feet,https://www.oregonhikers.org/field_guide/Leverich_Park_Trailhead,Latitude: 45.65069,Longitude: -122.65771,20 minutes
Elowah Falls Hike,https://www.oregonhikers.org/field_guide/Elowah_Falls_Hike,Easy,1.4 miles,280 feet,https://www.oregonhikers.org/field_guide/John_B_Yeon_Trailhead,Latitude: 45.6124,Longitude: -122.00428,45 minutes
"Enchanted Valley, Oregon Hike","https://www.oregonhikers.org/field_guide/Enchanted_Valley,_Oregon_Hike",Easy,4 miles,80 feet,"https://www.oregonhikers.org/field_guide/Enchanted_Valley,_Oregon_Trailhead",Latitude: 44.0603,Longitude: -124.0530,3.25 hours
Erratic Rock Hike,https://www.oregonhikers.org/field_guide/Erratic_Rock_Hike,Easy,0.5 miles,110 feet,https://www.oregonhikers.org/field_guide/Erratic_Rock_Trailhead,Latitude: 45.1376,Longitude: -123.2908,60 minutes
Ewing Young Loop Hike,https://www.oregonhikers.org/field_guide/Ewing_Young_Loop_Hike,Easy,1.4 miles,110 feet,https://www.oregonhikers.org/field_guide/Ewing_Young_Park_Trailhead,Latitude: 45.2905,Longitude: -122.9765,40 minutes
Fall Creek Falls Hike,https://www.oregonhikers.org/field_guide/Fall_Creek_Falls_Hike,Easy,2.2 miles,380 feet,https://www.oregonhikers.org/field_guide/Fall_Creek_Falls_Trailhead,Latitude: 43.3134,Longitude: -122.8356,4 hours
Fanno Creek Beaverton Hike,https://www.oregonhikers.org/field_guide/Fanno_Creek_Beaverton_Hike,Easy,8.5 miles,125 feet,https://www.oregonhikers.org/field_guide/Garden_Home_Trailhead,Latitude: 45.467380,Longitude: -122.751878,20 minutes
Fanno Creek Tigard Hike,https://www.oregonhikers.org/field_guide/Fanno_Creek_Tigard_Hike,Easy,8 miles,40 feet,https://www.oregonhikers.org/field_guide/Woodard_Park_Trailhead,Latitude: 45.43355,Longitude: -122.78277,20 minutes
Fern Canyon Loop Hike,https://www.oregonhikers.org/field_guide/Fern_Canyon_Loop_Hike,Easy,1.2 miles,130 feet,https://www.oregonhikers.org/field_guide/Fern_Canyon_Trailhead,Latitude: 41.4006,Longitude: -124.0658,7 hours
Fernhill Wetlands Loop Hike,https://www.oregonhikers.org/field_guide/Fernhill_Wetlands_Loop_Hike,Easy,2.3 miles,40 feet,https://www.oregonhikers.org/field_guide/Fernhill_Wetlands_Trailhead,Latitude: 45.5095,Longitude: -123.0904,45 minutes
Fields Bridge Hike,https://www.oregonhikers.org/field_guide/Fields_Bridge_Hike,Easy,1.5 miles,195 feet,https://www.oregonhikers.org/field_guide/Fields_Bridge_Trailhead,Latitude: 45.34655,Longitude: -122.67174,20 minutes
Firelane 7-Springville Road Loop Hike,https://www.oregonhikers.org/field_guide/Firelane_7-Springville_Road_Loop_Hike,Easy,4.9 miles,"1,120 feet",https://www.oregonhikers.org/field_guide/Springville_Road_Trailhead,Latitude: 45.57450,Longitude: -122.78920,15 minutes
Fish Hatchery Park Loop Hike,https://www.oregonhikers.org/field_guide/Fish_Hatchery_Park_Loop_Hike,Easy,1.5 miles,140 feet,https://www.oregonhikers.org/field_guide/Fish_Hatchery_Park_Trailhead,Latitude: 42.3553,Longitude: -123.4086,250 minutes
Fivemile Point Hike,https://www.oregonhikers.org/field_guide/Fivemile_Point_Hike,Easy,4.4 miles,25 feet,https://www.oregonhikers.org/field_guide/Seven_Devils_Trailhead,Latitude: 43.2361,Longitude: -124.3904,4.25 hours
Fogarty Creek-Fishing Rock Loop Hike,https://www.oregonhikers.org/field_guide/Fogarty_Creek-Fishing_Rock_Loop_Hike,Easy,2.8 miles,260 feet,https://www.oregonhikers.org/field_guide/Fogarty_Creek_North_Trailhead,Latitude: 44.8395,Longitude: -124.0499,110 minutes
Fort Cascades Loop Hike,https://www.oregonhikers.org/field_guide/Fort_Cascades_Loop_Hike,Easy,1.3 miles,15 feet,https://www.oregonhikers.org/field_guide/Fort_Cascades_Trailhead,Latitude: 45.6444,Longitude: -121.9581,50 minutes
Fort Columbia Loop Hike,https://www.oregonhikers.org/field_guide/Fort_Columbia_Loop_Hike,Easy,4.3 miles,940 feet,https://www.oregonhikers.org/field_guide/Fort_Columbia_Trailhead,Latitude: 46.2522,Longitude: -123.9190,2 hours
Fort Hoskins Loop Hike,https://www.oregonhikers.org/field_guide/Fort_Hoskins_Loop_Hike,Easy,1.8 miles,430 feet,https://www.oregonhikers.org/field_guide/Fort_Hoskins_Trailhead,Latitude: 44.67593,Longitude: -123.46330,100 minutes
Fort Rains Hike,https://www.oregonhikers.org/field_guide/Fort_Rains_Hike,Easy,1.8 miles,80 feet,https://www.oregonhikers.org/field_guide/Ice_House_Lake_Trailhead,Latitude: 45.66100,Longitude: -121.90642,1 hour
Fort Rock Loop Hike,https://www.oregonhikers.org/field_guide/Fort_Rock_Loop_Hike,Easy,2.3 miles,260 feet,https://www.oregonhikers.org/field_guide/Fort_Rock_Trailhead,Latitude: 43.3729,Longitude: -121.0662,4.25 hours
Fort Stevens Military Loop Hike,https://www.oregonhikers.org/field_guide/Fort_Stevens_Military_Loop_Hike,Easy,2.6 miles,20 feet,https://www.oregonhikers.org/field_guide/Military_Museum_Trailhead,Latitude: 46.20619,Longitude: -123.96542,110 minutes
Fort Yamhill Loop Hike,https://www.oregonhikers.org/field_guide/Fort_Yamhill_Loop_Hike,Easy,0.5 miles,100 feet,https://www.oregonhikers.org/field_guide/Fort_Yamhill_Trailhead,Latitude: 45.0696,Longitude: -123.5695,75 minutes
Four County Point Hike,https://www.oregonhikers.org/field_guide/Four_County_Point_Hike,Easy,2.1 miles,75 feet,https://www.oregonhikers.org/field_guide/Four_County_Point_Trailhead,Latitude: 45.7805,Longitude: -123.3517,50 minutes
Frances Shrader Old Growth Hike,https://www.oregonhikers.org/field_guide/Frances_Shrader_Old_Growth_Hike,Easy,1 miles,100 feet,https://www.oregonhikers.org/field_guide/Frances_Shrader_Old_Growth_Trailhead,Latitude: 42.4907,Longitude: -124.2846,340 minutes
Friends of the Wildwoods Hike,https://www.oregonhikers.org/field_guide/Friends_of_the_Wildwoods_Hike,Easy,1 miles,45 feet,https://www.oregonhikers.org/field_guide/Friends_of_the_Wildwoods_Trailhead,Latitude: 44.98366,Longitude: -123.99754,100 minutes
Gearhart Ridge Path Loop Hike,https://www.oregonhikers.org/field_guide/Gearhart_Ridge_Path_Loop_Hike,Easy,3 miles,30 feet,https://www.oregonhikers.org/field_guide/Gearhart_Trailhead,Latitude: 46.02424,Longitude: -123.91972,100 minutes
Gee Creek Ridge Loop Hike,https://www.oregonhikers.org/field_guide/Gee_Creek_Ridge_Loop_Hike,Easy,1.8 miles,185 feet,https://www.oregonhikers.org/field_guide/23rd_Place_Trailhead,Latitude: 45.8159,Longitude: -122.7266,40 minutes
George Himes-Willamette Park Loop Hike,https://www.oregonhikers.org/field_guide/George_Himes-Willamette_Park_Loop_Hike,Easy,3.6 miles,490 feet,https://www.oregonhikers.org/field_guide/George_Himes_Trailhead,Latitude: 45.4772,Longitude: -122.6836,10 minutes
George Rogers Park Hike,https://www.oregonhikers.org/field_guide/George_Rogers_Park_Hike,Easy,3.4 miles,150 feet,https://www.oregonhikers.org/field_guide/George_Rogers_Park_Trailhead,Latitude: 45.4106,Longitude: -122.6608,15 minutes
Gillette Lake Hike,https://www.oregonhikers.org/field_guide/Gillette_Lake_Hike,Easy,5.6 miles,650 feet,https://www.oregonhikers.org/field_guide/Bonneville_Trailhead,Latitude: 45.65032,Longitude: -121.93389,55 minutes
Goat Marsh Lake Hike,https://www.oregonhikers.org/field_guide/Goat_Marsh_Lake_Hike,Easy,1.5 miles,80 feet,https://www.oregonhikers.org/field_guide/Goat_Marsh_Lake_Trailhead,Latitude: 46.15443,Longitude: -122.26939,95 minutes
Golden and Silver Falls Hike,https://www.oregonhikers.org/field_guide/Golden_and_Silver_Falls_Hike,Easy,3.1 miles,515 feet,https://www.oregonhikers.org/field_guide/Golden_and_Silver_Falls_Trailhead,Latitude: 43.4820,Longitude: -123.9333,4.5 hours
Graham Oaks Loop Hike,https://www.oregonhikers.org/field_guide/Graham_Oaks_Loop_Hike,Easy,3.1 miles,60 feet,https://www.oregonhikers.org/field_guide/Graham_Oaks_Trailhead,Latitude: 45.2973,Longitude: -122.7987,25 minutes
Grassy Knob Hike,https://www.oregonhikers.org/field_guide/Grassy_Knob_Hike,Easy,0.8 miles,290 feet,https://www.oregonhikers.org/field_guide/Grassy_Knob_Trailhead,Latitude: 42.7524,Longitude: -124.3789,5 hours
Green Springs Mountain Loop Hike,https://www.oregonhikers.org/field_guide/Green_Springs_Mountain_Loop_Hike,Easy,2.9 miles,340 feet,https://www.oregonhikers.org/field_guide/Green_Springs_Mountain_Trailhead,Latitude: 42.1400,Longitude: -122.4973,5 hours
Gresham-Fairview Trail Hike,https://www.oregonhikers.org/field_guide/Gresham-Fairview_Trail_Hike,Easy,6.7 miles,130 feet,https://www.oregonhikers.org/field_guide/Halsey_and_201st_Trailhead,Latitude: 45.53335,Longitude: -122.45668,20 minutes
Guler Ice Cave Hike,https://www.oregonhikers.org/field_guide/Guler_Ice_Cave_Hike,Easy,2.2 miles,80 feet,https://www.oregonhikers.org/field_guide/Ice_Cave_Seasonal_Trailhead,Latitude: 45.9633,Longitude: -121.6208,110 minutes
Hamilton Creek Loop Hike,https://www.oregonhikers.org/field_guide/Hamilton_Creek_Loop_Hike,Easy,2.3 miles,20 feet,https://www.oregonhikers.org/field_guide/North_Bonneville_Discovery_Trailhead,Latitude: 45.6385,Longitude: -121.9742,1 hour
Happy Valley Park Loop Hike,https://www.oregonhikers.org/field_guide/Happy_Valley_Park_Loop_Hike,Easy,3 miles,290 feet,https://www.oregonhikers.org/field_guide/Happy_Valley_Park_Trailhead,Latitude: 45.4536,Longitude: -122.5206,35 minutes
Hard Stone Trail Hike,https://www.oregonhikers.org/field_guide/Hard_Stone_Trail_Hike,Easy,5.2 miles,110 feet,https://www.oregonhikers.org/field_guide/Hard_Stone_Trailhead,Latitude: 45.4770,Longitude: -120.4721,2.25 hours
Harris Beach Loop Hike,https://www.oregonhikers.org/field_guide/Harris_Beach_Loop_Hike,Easy,2.8 miles,305 feet,https://www.oregonhikers.org/field_guide/Harris_Beach_Trailhead,Latitude: 42.0684,Longitude: -124.3148,6 hours
Harvey Creek Loop Hike,https://www.oregonhikers.org/field_guide/Harvey_Creek_Loop_Hike,Easy,1.6 miles,345 feet,https://www.oregonhikers.org/field_guide/Harvey_Creek_Trailhead,Latitude: 45.28774,Longitude: -123.02494,45 minutes
Hat Rock Loop Hike,https://www.oregonhikers.org/field_guide/Hat_Rock_Loop_Hike,Easy,2.8 miles,235 feet,https://www.oregonhikers.org/field_guide/Hat_Rock_Trailhead,Latitude: 45.9151,Longitude: -119.1705,3 hours
Hawk Mountain Lookout Hike,https://www.oregonhikers.org/field_guide/Hawk_Mountain_Lookout_Hike,Easy,4 miles,600 feet,https://www.oregonhikers.org/field_guide/Rho_Ridge_Southern_Trailhead,Latitude: 44.84069,Longitude: -121.94742,2 hours
Hayden Bay Loop Hike,https://www.oregonhikers.org/field_guide/Hayden_Bay_Loop_Hike,Easy,2.5 miles,10 feet,https://www.oregonhikers.org/field_guide/Jantzen_Street_Trailhead,Latitude: 45.6117,Longitude: -122.6762,10 minutes
Headwaters Loop Hike,https://www.oregonhikers.org/field_guide/Headwaters_Loop_Hike,Easy,5.4 miles,330 feet,https://www.oregonhikers.org/field_guide/Pacific_Crest_Skyline_Road_Trailhead,Latitude: 45.10174,Longitude: -121.74673,100 minutes
Heart Lake Hike,https://www.oregonhikers.org/field_guide/Heart_Lake_Hike,Easy,2 miles,150 feet,https://www.oregonhikers.org/field_guide/Hellroaring_Meadows_Trailhead,Latitude: 46.15688,Longitude: -121.41226,140 minutes
Hebo Lake Loop Hike,https://www.oregonhikers.org/field_guide/Hebo_Lake_Loop_Hike,Easy,0.4 miles,10 feet,https://www.oregonhikers.org/field_guide/Hebo_Lake_Trailhead,Latitude: 45.23003,Longitude: -123.79559,115 minutes
Heceta Head Hike,https://www.oregonhikers.org/field_guide/Heceta_Head_Hike,Easy,1.5 miles,165 feet,https://www.oregonhikers.org/field_guide/Heceta_Head_Trailhead,Latitude: 44.1349,Longitude: -124.1228,175 minutes
Hendricks Park Loop Hike,https://www.oregonhikers.org/field_guide/Hendricks_Park_Loop_Hike,Easy,2.3 miles,240 feet,https://www.oregonhikers.org/field_guide/Hendricks_Park_Trailhead,Latitude: 44.0378,Longitude: -123.0567,110 minutes
Henline Falls Hike,https://www.oregonhikers.org/field_guide/Henline_Falls_Hike,Easy,1.8 miles,200 feet,https://www.oregonhikers.org/field_guide/Henline_Falls_Trailhead,Latitude: 44.84641,Longitude: -122.32454,105 minutes
Heritage Landing Hike,https://www.oregonhikers.org/field_guide/Heritage_Landing_Hike,Easy,3.8 miles,55 feet,https://www.oregonhikers.org/field_guide/Heritage_Landing_Trailhead,Latitude: 45.6297,Longitude: -120.9118,100 minutes
Herman Creek Pinnacles Hike,https://www.oregonhikers.org/field_guide/Herman_Creek_Pinnacles_Hike,Easy,4.6 miles,"1,305 feet",https://www.oregonhikers.org/field_guide/Herman_Creek_Trailhead,Latitude: 45.68280,Longitude: -121.84249,1 hour
Hess Creek Canyon Loop Hike,https://www.oregonhikers.org/field_guide/Hess_Creek_Canyon_Loop_Hike,Easy,1.5 miles,85 feet,https://www.oregonhikers.org/field_guide/Fulton_Street_Trailhead,Latitude: 45.30577,Longitude: -122.96406,35 minutes
Hidden Beach-Yurok Loop Hike,https://www.oregonhikers.org/field_guide/Hidden_Beach-Yurok_Loop_Hike,Easy,2.1 miles,180 feet,https://www.oregonhikers.org/field_guide/Lagoon_Creek_Trailhead,Latitude: 41.59421,Longitude: -124.09925,6 hours
High Rock Hike,https://www.oregonhikers.org/field_guide/High_Rock_Hike,Easy,1.1 miles,325 feet,https://www.oregonhikers.org/field_guide/High_Rock_Trailhead,Latitude: 45.1613,Longitude: -121.8941,2 hours
Hilgard Junction Hike,https://www.oregonhikers.org/field_guide/Hilgard_Junction_Hike,Easy,1.6 miles,15 feet,https://www.oregonhikers.org/field_guide/Hilgard_Junction_Trailhead,Latitude: 45.3416,Longitude: -118.2369,4 hours
Hillockburn Trail Hike,https://www.oregonhikers.org/field_guide/Hillockburn_Trail_Hike,Easy,2.9 miles,900 feet,https://www.oregonhikers.org/field_guide/Hillockburn_Trailhead,Latitude: 45.1778,Longitude: -122.2486,65 minutes
Historic Astoria Loop Hike,https://www.oregonhikers.org/field_guide/Historic_Astoria_Loop_Hike,Easy,2.3 miles,240 feet,https://www.oregonhikers.org/field_guide/Flavel_House_Trailhead,Latitude: 46.1878,Longitude: -123.8348,2 hours
Hobart Bluff Hike,https://www.oregonhikers.org/field_guide/Hobart_Bluff_Hike,Easy,2.4 miles,360 feet,https://www.oregonhikers.org/field_guide/Hobart_Bluff_Trailhead,Latitude: 42.08555,Longitude: -122.48209,5.25 hours
Hoffer Lakes Hike,https://www.oregonhikers.org/field_guide/Hoffer_Lakes_Hike,Easy,2.5 miles,340 feet,https://www.oregonhikers.org/field_guide/Anthony_Lake_Trailhead,Latitude: 44.9616,Longitude: -118.2309,5 hours
Hoh Rain Forest Loop Hike,https://www.oregonhikers.org/field_guide/Hoh_Rain_Forest_Loop_Hike,Easy,2.2 miles,190 feet,https://www.oregonhikers.org/field_guide/Hoh_River_Trailhead,Latitude: 47.8602,Longitude: -123.9345,5 hours
Holman Lane Loop Hike,https://www.oregonhikers.org/field_guide/Holman_Lane_Loop_Hike,Easy,2.3 miles,730 feet,https://www.oregonhikers.org/field_guide/Birch_Trailhead,Latitude: 45.5335,Longitude: -122.7331,15 minutes
Honeyman State Park Loop Hike,https://www.oregonhikers.org/field_guide/Honeyman_State_Park_Loop_Hike,Easy,6.6 miles,470 feet,https://www.oregonhikers.org/field_guide/Honeyman_Sand_Dunes_Trailhead,Latitude: 43.9292,Longitude: -124.1128,3 hours
Hood River Pipeline Hike,https://www.oregonhikers.org/field_guide/Hood_River_Pipeline_Hike,Easy,3.3 miles,110 feet,https://www.oregonhikers.org/field_guide/Powerdale_Powerhouse_Trailhead,Latitude: 45.7039,Longitude: -121.5058,70 minutes
Hopkins Forest Loop Hike,https://www.oregonhikers.org/field_guide/Hopkins_Forest_Loop_Hike,Easy,3.3 miles,715 feet,https://www.oregonhikers.org/field_guide/Hopkins_Demonstration_Forest_Trailhead,Latitude: 45.2496,Longitude: -122.5227,35 minutes
Horse Rock Ridge Hike,https://www.oregonhikers.org/field_guide/Horse_Rock_Ridge_Hike,Easy,3.2 miles,660 feet,https://www.oregonhikers.org/field_guide/Horse_Rock_Ridge_Trailhead,Latitude: 44.29292,Longitude: -122.86835,2 hours
Horsetail Falls Loop Hike,https://www.oregonhikers.org/field_guide/Horsetail_Falls_Loop_Hike,Easy,2.6 miles,610 feet,https://www.oregonhikers.org/field_guide/Horsetail_Falls_Trailhead,Latitude: 45.59044,Longitude: -122.06857,45 minutes
Horsethief Butte Hike,https://www.oregonhikers.org/field_guide/Horsethief_Butte_Hike,Easy,1.7 miles,250 feet,https://www.oregonhikers.org/field_guide/Horsethief_Butte_Trailhead,Latitude: 45.65075,Longitude: -121.09856,90 minutes
Howard Creek Loop Hike,https://www.oregonhikers.org/field_guide/Howard_Creek_Loop_Hike,Easy,3.1 miles,280 feet,https://www.oregonhikers.org/field_guide/Howard_Creek_Trailhead,Latitude: 44.8642,Longitude: -122.6425,90 minutes
Hoyt Arboretum Loop Hike,https://www.oregonhikers.org/field_guide/Hoyt_Arboretum_Loop_Hike,Easy,4.7 miles,425 feet,https://www.oregonhikers.org/field_guide/Wildwood_Trailhead,Latitude: 45.51275,Longitude: -122.71661,10 minutes
Hug Point Hike,https://www.oregonhikers.org/field_guide/Hug_Point_Hike,Easy,0.5 miles,20 feet,https://www.oregonhikers.org/field_guide/Hug_Point_Trailhead,Latitude: 45.82866,Longitude: -123.96084,100 minutes
